//
/////////////////////////////////////////// EXTRASUNNY_LA
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
// 11PM
     4   4   8    227 227 242    255 255 255      5   5  10      5   5  13     10  10   0      10    0    0     1.0      1.0        0.3     200       100           0      1400.0      95.0     1.0               50   23    5      23   28   30      32   62   63  240      255       32   32   51      255       34   35   44      155            35                 0            1.0    
//
/////////////////////////////////////////// SUNNY_SF
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
     4   4   6    230 230 240    255 255 255      0   0   1      0   0   1    255 128   0       5    0    0     1.0      0.5        0.4     200       100           0       450.0     100.0     1.0               30   20    0       3    3    3      19   40   52  240      255        0    0    3      255        0    0    1       50           120                 0            1.0    
// 1AM
     7   7   4    232 230 238    255 255 255      0   0   1      2   2   3    255 128   0      55    0    0     0.8     0.46       0.52     190       100           0       450.8     100.0     1.0               38   21    2      12   11    9      19   40   52  240      255        3    3    2      255        1    1    0       50           120                 0            1.0    
// 2AM
    11  11   3    234 230 236    255 255 255      1   1   1      5   5   6    255 128   0     105    0    0     0.6     0.42       0.64     180       100           0       451.6     100.0     1.0               46   22    4      21   19   16      19   40   53  240      255        6    6    1      255        2    2    0       50           120                 0            1.0    
// 3AM
    15  15   2    236 230 234    255 255 255      1   1   2      8   8   8    255 128   0     155    0    0     0.4     0.38       0.76     170       100           0       452.4     100.0     1.0               54   24    6      31   27   22      20   40   54  240      255        9    9    1      255        4    4    0       50           120                 0            1.0    
// 4AM
    19  19   1    238 230 232    255 255 255      2   2   2     11  11  11    255 128   0     205    0    0     0.2     0.34       0.88     160       100           0       453.2     100.0     1.0               62   25    8      40   35   29      20   40   55  240      255       12   12    0      255        5    5    0       50           120                 0            1.0    
// 5AM
    23  23   0    240 230 230    255 255 255      3   3   3     14  14  14    255 128   0     255    0    0     0.0      0.3        1.0     150       100           0       454.0     100.0     1.0               70   27   10      50   43   36      21   41   56  240      255       15   15    0      255        7    7    0       50           120                 0            1.0    
// 6AM
    30  30  30    188 188 188    255 255 255     90 205 255    200 144  85    255 128   0     255  128    0     3.0      0.2        0.9     140       100           0       455.0      66.0     0.8              100   34   25     120   92   88     178  160  160  200      255      124  124  124      255       45   47   23       50           120                70            1.0    
// 7AM
    24  26  30    188 188 188    255 255 255     90 205 255    187 146 116    255 128   0     255    0    0     3.3      1.0        0.1     100        50           0       455.0      66.0     0.5              120   40   40     159  142  106     145  170  170  240      255       55   62   64      255       66   66   80       50           120                 0            1.0    
// 8AM
    25  26  30    188 188 188    255 255 255     99 196 255    178 151 143    255 128   0     255   25    0    3.14      1.0        0.1     110        40          30       455.0      66.0     0.6              120   52   52     163  164  135     134  170  170  240      255       52   68   69      255       61   66   71       50           120                 0            1.0    
// 9AM
    26  27  30    188 188 188    255 255 255    108 187 255    170 156 171    255 128   0     255   51    0    2.98      1.0        0.1     120        30          60       455.0      66.0     0.7              120   64   64     167  187  165     123  170  170  240      255       50   74   74      255       57   66   62       50           120                 0            1.0    
// 10AM
    27  28  30    188 188 188    255 255 255    117 178 255    161 161 199    255 128   0     255   76    0    2.82      1.0        0.1     130        20          90       455.0      66.0     0.8              120   76   76     171  209  195     112  170  170  240      255       48   81   79      255       53   66   53       50           120                 0            1.0    
// 11AM
    28  29  30    188 188 188    255 255 255    126 169 255    153 166 227    255 128   0     255  102    0    2.66      1.0        0.1     140         9         120       455.0      66.0     0.9              120   88   88     175  232  225     101  170  170  240      255       46   87   84      255       49   66   44       50           120                 0            1.0    
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midday
    30  30  30    188 188 188    255 255 255    135 161 255    145 171 255    255 128   0     255  128    0     2.5      1.0        0.1     150         0         150       455.0      66.0     1.0              120  100  100     180  255  255      90  170  170  240      255       44   94   89      255       45   66   36       50           120                 0            1.0    
// 1PM
    30  30  30    184 184 184    255 255 255    131 158 241    140 168 240    255 109   0     255  109    0    2.61      1.0       0.11     144         5         128       455.0      66.0    0.97              120   91   91     182  236  232      91  159  158  240      255       42   94   90      255       48   66   37       50           120                 0            1.0    
// 2PM
    30  30  30    180 180 180    255 255 255    127 155 227    135 166 226    255  91   0     255   91    0    2.73      1.0       0.13     138        11         107       455.0      66.0    0.94              120   82   82     185  217  209      93  148  146  240      255       40   95   91      255       51   66   38       50           120                 0            1.0    
// 3PM
    30  30  30    177 177 177    254 254 254    123 152 212    130 164 212    254  73   0     254   73    0    2.84      1.0       0.14     132        17          85       455.0      66.0    0.91              120   74   74     188  198  186      95  137  134  240      254       39   96   93      254       54   66   39       50           120                 0            1.0    
// 4PM
    30  30  30    173 173 173    255 255 255    120 150 199    125 161 197    255  54   0     255   54    0    2.96      1.0       0.16     127        22          64       455.0      66.0    0.89              120   65   65     191  179  164      97  127  122  240      255       37   96   94      255       57   66   40       50           120                 0            1.0    
// 5PM
    30  30  30    170 170 170    255 255 255    116 147 185    120 159 183    255  36   0     255   36    0    3.07      1.0       0.17     121        28          42       455.0      66.0    0.86              120   57   57     194  160  141      99  116  110  240      255       36   97   96      255       60   66   41       50           120                 0            1.0    
// 6PM
    30  30  30    166 166 166    255 255 255    112 144 171    115 157 169    255  18   0     255   18    0    3.19      1.0       0.19     115        34          21       455.0      66.0    0.83              120   48   48     197  141  118     101  105   98  240      255       34   98   97      255       63   66   42       50           120                 0            1.0    
// 7PM
    30  30  30    163 163 163    255 255 255    109 142 157    111 155 155    255   0   0     255    0    0     3.3      1.0        0.2     110        40           0       455.0      66.0     0.8              120   40   40     200  123   96     103   95   87  240      255       33   99   99      255       66   66   44       50           120                 0            1.0    
// 8PM
    30  30  30    163 163 163    255 255 255    109 142 189    165 155 130    255 128   0     155    0    0     2.0      0.6        0.3     100        60           0       455.0      66.0     1.0              120   40   40       0    0    0      67   67   67  240      255      124   66   44      255       66   55   23       50           120                 0            1.0    
// 9PM
    17  17  20    194 194 204    255 255 255     59  76 104     87  82  77    255  66   4      80    4    0     1.5     0.55        0.4     130        80           0       455.0      66.0     1.0               95   33   25       0    0    0      55   70   81  240      255      124   95   84      255       55   51   23       50           116                 0            1.0    
// 10PM
     4   4  11    225 225 245    255 255 255     10  10  20     10  10  25    255   5   8       5    8    0     1.0      0.5        0.5     160       100           0       455.0      66.0     1.0               70   27   10       0    0    0      44   73   96  240      255      124  124  124      255       45   47   23       50           112                 0            1.0    
// 11PM
     4   4   8    227 227 242    255 255 255      5   5  10      5   5  13    255  66   4       5    4    0     1.0      0.5       0.45     180       100           0       452.5      83.0     1.0               50   23    5       1    1    1      31   56   74  240      255       62   62   63      255       22   23   12       50           116                 0            1.0    
//
/////////////////////////////////////////// EXTRASUNNY_SF
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
     4   4   6    230 230 240    255 255 255      0   0   1      0   0   1    255 128   0       5    0    0     1.0      0.5        0.4     200       100           0       450.0     100.0     1.0               30   20    0       3    3    3      19   40   52  240      255        0    0    3      255        0    0    1        0           120                 0            1.0    
// 1AM
     7   7   4    232 230 238    255 255 255      0   0   1      2   2   3    255 128   0      55    0    0     0.8     0.46       0.52     190       100           0       450.8     100.0     1.0               38   21    2      12   11    9      19   40   52  240      255        3    3    2      255        1    1    0        0           120                 0            1.0    
// 2AM
    11  11   3    234 230 236    255 255 255      1   1   1      5   5   6    255 128   0     105    0    0     0.6     0.42       0.64     180       100           0       451.6     100.0     1.0               46   22    4      21   19   16      19   40   53  240      255        6    6    1      255        2    2    0        0           120                 0            1.0    
// 3AM
    15  15   2    236 230 234    255 255 255      1   1   2      8   8   8    255 128   0     155    0    0     0.4     0.38       0.76     170       100           0       452.4     100.0     1.0               54   24    6      31   27   22      20   40   54  240      255        9    9    1      255        4    4    0        0           120                 0            1.0    
// 4AM
    19  19   1    238 230 232    255 255 255      2   2   2     11  11  11    255 128   0     205    0    0     0.2     0.34       0.88     160       100           0       453.2     100.0     1.0               62   25    8      40   35   29      20   40   55  240      255       12   12    0      255        5    5    0        0           120                 0            1.0    
// 5AM
    23  23   0    240 230 230    255 255 255      3   3   3     14  14  14    255 128   0     255    0    0     0.0      0.3        1.0     150       100           0       454.0     100.0     1.0               70   27   10      50   43   36      21   41   56  240      255       15   15    0      255        7    7    0        0           120                 0            1.0    
// 6AM
    16  20  27    188 188 188    255 255 255    155 155 155    198 124  85    255 128   0     255  128    0     2.7      0.2        0.2     140       100           0       455.0      66.0     0.8              100   34   25     120   92   88     178  160  160  200      255       86   86   86      255      166   94    0        0           120                 0            1.0    
// 7AM
    12   0   0    188 188 188    255 255 255    155 155 155    198 124  85    255 128   0     255    0    0     1.7      1.0        0.1     100        50           0       455.0      66.0     0.5              120   40   40     159  142  106     145  170  170  240      255       86   86   86      255      166   94    0        0           120                 0            1.0    
// 8AM
    15   6   6    188 188 188    255 255 255    151 156 175    187 133 119    255 128   0     255   25    0    1.86      1.0        0.1     110        40          30       455.0      66.0     0.6              120   52   52     163  164  135     134  170  170  240      255       77   87   86      255      141   88    7        0           120                 0            1.0    
// 9AM
    19  12  12    188 188 188    255 255 255    147 157 195    176 142 153    255 128   0     255   51    0    2.02      1.0        0.1     120        30          60       455.0      66.0     0.7              120   64   64     167  187  165     123  170  170  240      255       69   89   87      255      117   82   14        0           120                 0            1.0    
// 10AM
    22  18  18    188 188 188    255 255 255    143 158 215    166 152 187    255 128   0     255   76    0    2.18      1.0        0.1     130        20          90       455.0      66.0     0.8              120   76   76     171  209  195     112  170  170  240      255       60   90   87      255       93   77   21        0           120                 0            1.0    
// 11AM
    26  24  24    188 188 188    255 255 255    139 159 235    155 161 221    255 128   0     255  102    0    2.34      1.0        0.1     140         9         120       455.0      66.0     0.9              120   88   88     175  232  225     101  170  170  240      255       52   92   88      255       69   71   28        0           120                 0            1.0    
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midday
    30  30  30    188 188 188    255 255 255    135 161 255    145 171 255    255 128   0     255  128    0     2.5      1.0        0.1     150         0         150       455.0      66.0     1.0              120  100  100     180  255  255      90  170  170  240      255       44   94   89      255       45   66   36        0           120                 0            1.0    
// 1PM
    30  30  30    184 184 184    255 255 255    131 158 241    140 168 240    255 109   0     255  109    0    2.61      1.0       0.11     144         5         128       455.0      66.0    0.97              120   91   91     182  236  232      91  159  158  240      255       42   94   90      255       48   66   37        0           120                 0            1.0    
// 2PM
    30  30  30    180 180 180    255 255 255    127 155 227    135 166 226    255  91   0     255   91    0    2.73      1.0       0.13     138        11         107       455.0      66.0    0.94              120   82   82     185  217  209      93  148  146  240      255       40   95   91      255       51   66   38        0           120                 0            1.0    
// 3PM
    30  30  30    177 177 177    254 254 254    123 152 212    130 164 212    254  73   0     254   73    0    2.84      1.0       0.14     132        17          85       455.0      66.0    0.91              120   74   74     188  198  186      95  137  134  240      254       39   96   93      254       54   66   39        0           120                 0            1.0    
// 4PM
    30  30  30    173 173 173    255 255 255    120 150 199    125 161 197    255  54   0     255   54    0    2.96      1.0       0.16     127        22          64       455.0      66.0    0.89              120   65   65     191  179  164      97  127  122  240      255       37   96   94      255       57   66   40        0           120                 0            1.0    
// 5PM
    30  30  30    170 170 170    255 255 255    116 147 185    120 159 183    255  36   0     255   36    0    3.07      1.0       0.17     121        28          42       455.0      66.0    0.86              120   57   57     194  160  141      99  116  110  240      255       36   97   96      255       60   66   41        0           120                 0            1.0    
// 6PM
    30  30  30    166 166 166    255 255 255    112 144 171    115 157 169    255  18   0     255   18    0    3.19      1.0       0.19     115        34          21       455.0      66.0    0.83              120   48   48     197  141  118     101  105   98  240      255       34   98   97      255       63   66   42        0           120                 0            1.0    
// 7PM
    30  30  30    163 163 163    255 255 255    109 142 157    111 155 155    255   0   0     255    0    0     3.3      1.0        0.2     110        40           0       455.0      66.0     0.8              120   40   40     200  123   96     103   95   87  240      255       33   99   99      255       66   66   44        0           120                 0            1.0    
// 8PM
    30  30  30    163 163 163    255 255 255    109 142 189    165 155 130    255 128   0     155    0    0     2.0      0.6        0.3     100        60           0       455.0      66.0     1.0              120   40   40       0    0    0      67   67   67  240      255      124   66   44      255       66   55   23        0           120                 0            1.0    
// 9PM
    17  17  20    194 194 204    255 255 255     59  76 104     87  82  77    255  66   4      80    4    0     1.5     0.55        0.4     130        80           0       455.0      66.0     1.0               95   33   25       0    0    0      55   70   81  240      255      124   95   84      255       55   51   23        0           116                 0            1.0    
// 10PM
     4   4  11    225 225 245    255 255 255     10  10  20     10  10  25    255   5   8       5    8    0     1.0      0.5        0.5     160       100           0       455.0      66.0     1.0               70   27   10       0    0    0      44   73   96  240      255      124  124  124      255       45   47   23        0           112                 0            1.0    
// 11PM
     4   4   8    227 227 242    255 255 255      5   5  10      5   5  13    255  66   4       5    4    0     1.0      0.5       0.45     180       100           0       452.5      83.0     1.0               50   23    5       1    1    1      31   56   74  240      255       62   62   63      255       22   23   12        0           116                 0            1.0    
//
/////////////////////////////////////////// CLOUDY_SF
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
     4   4   6    230 230 240    255 255 255      0   0   1      0   0   1     10  10   0      10    0    0     1.0      1.0        1.0     200       100           0      1150.0     -22.0     1.0               30   20    0      23   28   30      55   55   66  240      255        0    0    3      255        0    0    1      155             0                 0            1.0    
// 1AM
     7   7   4    232 230 238    255 255 255      0   0   1      2   2   3     10  10   0      10    0    0     0.8      1.0        1.0     200       100           0      1150.0     -22.0     1.0               38   21    2      23   28   30      55   55   66  240      255        3    3    2      255        1    1    0      155             0                 0            1.0    
// 2AM
    11  11   3    234 230 236    255 255 255      1   1   1      5   5   6     10  10   0      10    0    0     0.6      1.0        1.0     200       100           0      1150.0     -22.0     1.0               46   22    4      23   28   30      55   55   66  240      255        6    6    1      255        2    2    0      155             0                 0            1.0    
// 3AM
    15  15   2    236 230 234    255 255 255      1   1   2      8   8   8     10  10   0      10    0    0     0.4      1.0        1.0     200       100           0      1150.0     -22.0     1.0               54   24    6      23   28   30      55   55   66  240      255        9    9    1      255        4    4    0      155             0                 0            1.0    
// 4AM
    19  19   1    238 230 232    255 255 255      2   2   2     11  11  11     10  10   0      10    0    0     0.2      1.0        1.0     200       100           0      1150.0     -22.0     1.0               62   25    8      23   28   30      55   55   66  240      255       12   12    0      255        5    5    0      155             0                 0            1.0    
// 5AM
    23  23   0    240 230 230    255 255 255      3   3   3     14  14  14     10  10   0      10    0    0     0.0      1.0        1.0     200       100           0      1150.0     -22.0     1.0               70   27   10      23   28   30      55   55   66  240      255       15   15    0      255        7    7    0      155             0                 0            1.0    
// 6AM
    30  30  30    153 153 153    255 255 255     41  46  47     31  36  37     10  10   0      10    0    0     3.4      0.9        0.9     200       100           0      1150.0     -22.0     0.8              100   34   25      23   28   30      77   77   88  240      255       64   64   64      255       77   77   77      155             0               100            1.0    
// 7AM
     5   5  12    153 153 153    255 255 255     62  72  75     62  72  75     10  10   0      10    0    0     0.0      0.7        0.8     200        50           0      1150.0     -22.0     0.5              120   40   40      46   58   61      77   77   88  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 8AM
     5   5  12    146 147 147    255 255 255     74  86  90     74  86  90     10  10   0      10    0    0    0.56     0.66       0.78     176        40          24      1150.0     -22.0    0.46              120   52   52      55   69   73      86   86   95  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 9AM
     5   5  12    140 141 141    255 255 255     87 101 105     87 101 105     10  10   0      10    0    0    1.12     0.62       0.76     152        30          48      1150.0     -22.0    0.42              120   64   64      64   81   85      96   96  102  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 10AM
     5   5  12    134 135 135    255 255 255     99 115 120     99 115 120     10  10   0      10    0    0    1.68     0.58       0.74     128        20          72      1150.0     -22.0    0.38              120   76   76      73   92   98     105  105  110  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 11AM
     5   5  12    128 129 129    255 255 255    112 130 135    112 130 135     10  10   0      10    0    0    2.24     0.54       0.72     104         9          96      1150.0     -22.0    0.34              120   88   88      82  104  110     115  115  117  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midday
     5   5  12    122 123 123    255 255 255    125 145 151    125 145 151     10  10   0      10    0    0     2.8      0.5        0.7      80         0         120      1150.0     -22.0     0.3              120  100  100      92  116  123     125  125  125  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 1PM
     5   8  14    122 123 123    255 255 255    116 134 140    116 134 140     10  10   0      10    0    0     2.9     0.57       0.74      80         0         102      1150.0     -22.0    0.37              120  100  100      85  107  114     124  125  126  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 2PM
     5  12  17    122 123 123    255 255 255    107 124 129    107 124 129     10  10   0      10    0    0     3.0     0.64       0.79      80         0          85      1150.0     -22.0    0.44              120  100  100      78   99  105     124  125  127  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 3PM
     5  15  19    122 122 122    254 254 254     98 113 118     98 113 118     10  10   0      10    0    0     3.1     0.71       0.83      80         0          68      1150.0     -22.0    0.51              120  100  100      72   91   96     124  126  128  240      254      123  123  123      254       48   48   48      155             0                 0            1.0    
// 4PM
     5  19  22    122 123 123    255 255 255     89 103 107     89 103 107     10  10   0      10    0    0     3.2     0.79       0.87      80         0          51      1150.0     -22.0    0.59              120  100  100      65   82   87     123  126  130  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 5PM
     5  22  24    122 123 123    255 255 255     80  92  96     80  92  96     10  10   0      10    0    0     3.3     0.86       0.91      80         0          34      1150.0     -22.0    0.66              120  100  100      59   74   78     123  127  131  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 6PM
     5  26  27    122 123 123    255 255 255     71  82  85     71  82  85     10  10   0      10    0    0     3.4     0.93       0.96      80         0          17      1150.0     -22.0    0.73              120  100  100      52   66   69     123  127  132  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 7PM
     5  30  30    123 123 123    255 255 255     62  72  75     62  72  75     10  10   0      10    0    0     3.5      1.0        1.0      80         0           0      1150.0     -22.0     0.8              120  100  100      46   58   61     123  128  134  240      255      124  124  124      255       48   48   48      155             0                 0            1.0    
// 8PM
    30  30  30    108 108 108    255 255 255     62  72  75     62  72  75     10  10   0      10    0    0     2.0      1.0        1.0      80        50           0      1150.0     -22.0     1.0              120  100  100      46   58   61     122  126  134  240      255       64   64   55      255       48   48   48      155             0                 0            1.0    
// 9PM
    17  17  20    166 166 176    255 255 255     36  41  47     36  41  50     10  10   0      10    0    0     1.5      1.0        1.0     140        75           0      1150.0     -22.0     1.0               95   63   55      34   43   45      99  101  111  240      255       64   64   33      255       48   48   48      155             0                 0            1.0    
// 10PM
     4   4  11    225 225 245    255 255 255     10  10  20     10  10  25     10  10   0      10    0    0     1.0      1.0        1.0     200       100           0      1150.0     -22.0     1.0               70   27   10      23   28   30      77   77   88  240      255       64   64   12      255       48   48   48      155             0                 0            1.0    
// 11PM
     4   4   8    227 227 242    255 255 255      5   5  10      5   5  13     10  10   0      10    0    0     1.0      1.0        1.0     200       100           0      1150.0     -22.0     1.0               50   23    5      23   28   30      66   66   77  240      255       32   32    7      255       24   24   24      155             0                 0            1.0    
//
/////////////////////////////////////////// RAINY_SF
//
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midnight
     4   4   6    230 230 240    255 255 255      0   0   1      0   0   1      0   0   0       0    0    0     1.0      1.0        0.5     200       100           0       650.0       5.0     1.0               30   20    0       0    0    0      59   68   77  240      255        0    0    3      255        0    0    1      155             0                 0            1.0    
// 1AM
     7   7   4    232 230 238    255 255 255      0   0   1      2   2   3      0   0   0       0    0    0     0.8      1.0       0.52     200       100           0       650.0       5.0     1.0               38   21    2       0    0    0      59   68   77  240      255        3    3    2      255        1    1    0      155             0                 0            1.0    
// 2AM
    11  11   3    234 230 236    255 255 255      1   1   1      5   5   6      0   0   0       0    0    0     0.6      1.0       0.54     200       100           0       650.0       5.0     1.0               46   22    4       0    0    0      59   68   77  240      255        6    6    1      255        2    2    0      155             0                 0            1.0    
// 3AM
    15  15   2    236 230 234    255 255 255      1   1   2      8   8   8      0   0   0       0    0    0     0.4      1.0       0.56     200       100           0       650.0       5.0     1.0               54   24    6       0    0    0      59   68   77  240      255        9    9    1      255        4    4    0      155             0                 0            1.0    
// 4AM
    19  19   1    238 230 232    255 255 255      2   2   2     11  11  11      0   0   0       0    0    0     0.2      1.0       0.58     200       100           0       650.0       5.0     1.0               62   25    8       0    0    0      59   68   77  240      255       12   12    0      255        5    5    0      155             0                 0            1.0    
// 5AM
    23  23   0    240 230 230    255 255 255      3   3   3     14  14  14      0   0   0       0    0    0     0.0      1.0        0.6     200       100           0       650.0       5.0     1.0               70   27   10       0    0    0      59   68   77  240      255       15   15    0      255        7    7    0      155             0                 0            1.0    
// 6AM
    20  30  30    135 173 197    255 255 255     10  10  10     20  20  20      0   0   0       0    0    0     3.4      0.9        0.4     200       100           0       650.0       5.0     0.9              100   34   25       0    0    0      62   72   77  240      255      124  124  124      255        0   48   20      155             0               100            1.0    
// 7AM
    20  30  30    135 173 197    255 255 255     40  40  40     50  50  50      0   0   0       0    0    0     2.5      0.7        0.4      80        80           0       650.0       5.0     0.8              120   40   40       0    0    0     107  117  122  240      255      124  124  124      255        0   48   20      155             0                 0            1.0    
// 8AM
    20  30  30    145 175 194    255 255 255     48  48  48     54  54  54      0   0   0       0    0    0     2.2     0.66       0.34      80        74          24       650.0       5.0    0.78              120   52   52       0    0    0     113  121  125  240      255      124  124  124      255        6   46   22      155             0                 0            1.0    
// 9AM
    20  30  30    155 178 192    255 255 255     56  56  56     58  58  58      0   0   0       0    0    0     1.9     0.62       0.28      80        68          48       650.0       5.0    0.76              120   64   64       0    0    0     120  126  129  240      255      124  124  124      255       12   44   24      155             0                 0            1.0    
// 10AM
    20  30  30    165 180 190    255 255 255     64  64  64     62  62  62      0   0   0       0    0    0     1.6     0.58       0.22      80        62          72       650.0       5.0    0.74              120   76   76       0    0    0     127  131  132  240      255      124  124  124      255       18   42   26      155             0                 0            1.0    
// 11AM
    20  30  30    175 183 188    255 255 255     72  72  72     66  66  66      0   0   0       0    0    0     1.3     0.54       0.16      80        56          96       650.0       5.0    0.72              120   88   88       0    0    0     134  136  136  240      255      124  124  124      255       24   40   28      155             0                 0            1.0    
// Amb            Amb_Obj        Dir            Sky top        Sky bot        SunCore        SunCorona         SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     LightOnGround    LowCloudsRGB      BottomCloudRGB    WaterRGBA              Alpha1    RGB1              Alpha2    RGB2              CloudAlpha    IntensityLimit    WaterFogAlpha    DirMult
// Midday
    20  30  30    186 186 186    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0     1.0      0.5        0.1      80        50         120       650.0       5.0     0.7              120  100  100       0    0    0     141  141  140  240      255      124  124  124      255       30   38   30      155             0                 0            1.0    
// 1PM
    20  30  30    178 184 187    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0    1.36     0.57       0.16      80        50         102       650.0       5.0    0.73              120   91   91       0    0    0     137  140  140  240      255      124  124  124      255       27   39   28      155             0                 0            1.0    
// 2PM
    20  30  30    171 182 188    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0    1.71     0.64       0.21      80        50          85       650.0       5.0    0.76              120   82   82       0    0    0     133  139  141  240      255      124  124  124      255       24   40   27      155             0                 0            1.0    
// 3PM
    20  30  30    164 180 189    254 254 254     80  80  80     70  70  70      0   0   0       0    0    0    2.07     0.71       0.27      80        50          68       650.0       5.0    0.79              120   74   74       0    0    0     130  138  141  240      254      123  123  123      254       21   41   26      155             0                 0            1.0    
// 4PM
    20  30  30    156 178 190    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0    2.43     0.79       0.33      80        50          51       650.0       5.0    0.81              120   65   65       0    0    0     126  137  142  240      255      124  124  124      255       18   42   25      155             0                 0            1.0    
// 5PM
    20  30  30    149 176 191    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0    2.79     0.86       0.39      80        50          34       650.0       5.0    0.84              120   57   57       0    0    0     123  136  142  240      255      124  124  124      255       15   43   24      155             0                 0            1.0    
// 6PM
    20  30  30    142 174 192    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0    3.14     0.93       0.44      80        50          17       650.0       5.0    0.87              120   48   48       0    0    0     119  135  143  240      255      124  124  124      255       12   44   23      155             0                 0            1.0    
// 7PM
    20  30  30    135 173 193    255 255 255     80  80  80     70  70  70      0   0   0       0    0    0     3.5      1.0        0.5      80        50           0       650.0       5.0     0.9              120   40   40       0    0    0     116  135  144  240      255      124  124  124      255       10   46   22      155             0                 0            1.0    
// 8PM
    20  30  30    167 198 223    255 255 255     40  40  40     70  70  70      0   0   0       0    0    0     2.0      1.0        1.0      80        80           0       650.0       5.0     1.0              120   40   40       0    0    0     132  176  189  240      255      124  124  124      255        0   48   20      155             0                 0            1.0    
// 9PM
    12  17  20    196 211 234    255 255 255     25  25  30     40  40  47      0   0   0       0    0    0     1.5      1.0        1.0     140        90           0       650.0       5.0     1.0               95   33   25       0    0    0     146  176  189  240      255      124  124  124      255        0   48   20      155             0                 0            1.0    
// 10PM
     4   4  11    225 225 245    255 255 255     10  10  20     10  10  25      0   0   0       0    0    0     1.0      1.0        1.0     200       100           0       650.0       5.0     1.0               70   27   10       0    0    0     161  176  189  240      255      124  124  124      255        0   48   20      155             0                 0            1.0    
// 11PM
