//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight 
//	Amb			Amb_Obj			Dir 			Sky top			Sky bot			SunCore			SunCorona			SunSz		SprSz		SprBght			Shdw LightShd PoleShd		FarClp		FogSt		LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1 RGB1			Alpha2 RGB2			CloudAlpha	IntensityLimit	WaterFogAlpha	DirMult
	40 40 40			170 170 170			255 255 255 			9 11 13 			14 18 20 			0 0 0 			0 0 0 			0.0		1.3		0.8			200 150 255			600.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			127 66 92 66			127 88 48 24			0	255	0	1.00		
// 5AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	40 40 40			160 160 160			255 255 255 			15 18 20 			30 36 40 			255 194 139 			255 194 139 			0.0		0.8		0.8			200 150 255			600.0		100.0		0.8			25 20 15			30 25 18			87 87 87 255			127 66 99 66			127 88 47 23			0	255	0	1.00		
// 6AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	81 60 40			211 170 133			255 255 255 			58 77 101 			222 138 84 			255 194 139 			255 194 139 			6.0		0.8		0.5			210 5 255			600.0		100.0		0.5			50 50 50			222 138 84			232 178 144 250			127 86 86 86			127 166 94 0			0	255	0	1.50		
// 7AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	70 60 50			176 156 134			255 255 255 			61 96 155 			255 194 139 			255 194 139 			255 194 139 			5.0		0.7		0.3			220 0 255			700.0		100.0		0.0			50 50 50			255 194 139			225 184 158 250			127 86 86 86			127 166 94 0			0	255	0	2.00		
// 8AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 75 70			180 175 170			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 77 87 86			127 141 88 7			0	255	0	2.00		
// 9AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 69 89 87			127 117 82 1			0	255	0	2.00		
// 10AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 60 90 87			127 93 77 21			0	255	0	2.00		
// 11AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 52 92 88			127 69 71 28			255	255	0	2.00		
// Midday                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
//	Amb			Amb_Obj			Dir 			Sky top			Sky bot			SunCore			SunCorona			SunSz		SprSz		SprBght			Shdw LightShd PoleShd		FarClp		FogSt		LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1 RGB1			Alpha2 RGB2			CloudAlpha	IntensityLimit	WaterFogAlpha	DirMult
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 44 94 89			127 45 66 36			0	255	0	2.00		
// 1PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 42 94 90			127 48 66 37			0	255	0	2.00		
// 2PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 40 95 91			127 51 66 38			0	255	0	2.00		
// 3PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 39 96 93			127 54 66 39			0	255	0	2.00		
// 4PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 80 80			200 200 200			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 37 96 94			127 57 66 40			0	255	0	2.00		
// 5PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	80 75 70			180 175 170			255 255 255 			89 126 187 			146 194 231 			255 255 255 			255 255 255 			5.0		0.7		0.3			230 0 255			700.0		100.0		0.0			50 50 50			255 255 255			198 227 255 250			127 36 97 96			127 60 66 41			0	255	0	2.00		
// 6PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	70 60 50			195 177 158			255 255 255 			61 96 155 			255 194 139 			63 48 34 			63 48 34 			6.0		0.7		0.3			220 0 255			700.0		100.0		0.0			50 50 50			255 194 139			255 177 129 255			127 34 98 97			127 63 66 42			0	255	0	2.00		
// 7PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	46 25 7			204 170 144			255 255 255 			58 77 101 			222 138 84 			0 0 0 			0 0 0 			0.0		0.8		0.3			210 5 255			600.0		100.0		0.5			50 50 50			222 138 84			255 177 129 255			127 33 99 99			127 66 66 44			0	255	0	1.50		
// 8PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	9 3 0			150 143 136			255 255 255 			45 63 77 			116 84 66 			0 0 0 			0 0 0 			0.0		0.8		0.5			200 10 255			600.0		100.0		0.7			50 50 50			87 77 71			124 119 114 255			127 124 66 44			127 66 55 23			0	255	0	0.80		
// 9PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	40 40 40			140 140 140			255 255 255 			15 18 20 			30 36 40 			0 0 0 			0 0 0 			0.0		0.8		0.8			200 150 255			600.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			127 124 95 84			127 55 51 23			0	255	0	1.00		
// 10PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	40 40 40			160 160 160			255 255 255 			9 11 13 			17 22 23 			0 0 0 			0 0 0 			0.0		1.3		0.8			200 150 255			600.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			127 124 124 124			127 45 47 23			0	255	0	1.00		
// 11PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	35 35 35			170 170 170			255 255 255 			9 11 13 			14 18 20 			0 0 0 			0 0 0 			0.0		1.4		0.8			200 150 255			600.0		100.0		0.8			25 20 15			30 25 18			65 65 65 255			127 95 95 95			127 66 51 25			0	255	0	1.00		
//                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
///////////////////////////////////////////CLOUDY_SF                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
//                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
// Midnight                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
//	Amb			Amb_Obj			Dir 			Sky top			Sky bot			SunCore			SunCorona			SunSz		SprSz		SprBght			Shdw LightShd PoleShd		FarClp		FogSt		LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1 RGB1			Alpha2 RGB2			CloudAlpha	IntensityLimit	WaterFogAlpha	DirMult
	35 35 35			170 170 170			255 255 255 			9 11 13 			20 20 20 			0 0 0 			0 0 0 			0.0		1.9		0.8			200 150 200			600.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			127 64 64 12			127 88 66 66			255	255	0	1.00		
// 1AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	35 35 35			170 170 170			255 255 255 			9 11 13 			15 15 15 			0 0 0 			0 0 0 			0.0		1.9		0.8			200 150 200			600.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			127 66 64 20			127 87 67 66			255	255	0	1.00		
// 2AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	35 35 35			170 170 170			255 255 255 			9 11 13 			19 20 20 			0 0 0 			0 0 0 			0.0		1.9		0.8			200 150 200			600.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			127 69 65 28			127 86 68 66			255	255	0	1.00		
// 3AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	35 35 35			170 170 170			255 255 255 			9 11 13 			15 20 20 			0 0 0 			0 0 0 			0.0		1.9		0.8			200 150 200			600.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			127 71 65 36			127 86 69 66			255	255	0	1.00		
// 4AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	40 40 40			170 170 170			255 255 255 			9 11 13 			9 9 10 			0 0 0 			0 0 0 			0.0		1.6		0.8			200 150 200			600.0		10.0		0.8			30 25 18			30 25 18			65 65 65 255			127 74 66 44			127 85 70 66			255	255	0	1.00		
// 5AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
	40 40 40			160 160 160			255 255 255 			8 9 10 			18 22 23 			0 0 0 			0 0 0			0.0		1.4		0.8			200 150 200			600.0		10.0		0.8			0 0 0			0 0 0			65 65 65 255			127 77 67 52			127 85 72 66			255	255	0	1.00		
// 6AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			160 150 140			255 255 255 			60 61 66 			94 68 49 			0 0 0 			0 0 0 			3.0		1.1		0.5			210 5 150			600.0		10.0		0.5			52 33 20			52 33 20			156 123 103 255			127 64 64 64			127 77 77 77			255	255	0	1.50		
// 7AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			147 129 110			255 255 255 			80 95 112 			122 96 76 			0 0 0 			0 0 0 			3.0		0.8		0.3			220 0 100			600.0		10.0		0.0			0 0 0			0 0 0			187 157 136 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 8AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			2.5		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 9AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			1.9		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 10AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			1.9		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 11AM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			1.9		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// Midday                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
//	Amb			Amb_Obj			Dir 			Sky top			Sky bot			SunCore			SunCorona			SunSz		SprSz		SprBght			Shdw LightShd PoleShd		FarClp		FogSt		LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1 RGB1			Alpha2 RGB2			CloudAlpha	IntensityLimit	WaterFogAlpha	DirMult
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			1.9		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 1PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			1.9		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 2PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0			2.5		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 3PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			3.0		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 123 123 123			127 48 48 48			255	255	0	2.00		
// 4PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
	20 20 20			150 150 150			255 255 255 			80 95 112 			107 114 120 			0 0 0 			0 0 0 			3.0		0.8		0.3			230 0 100			600.0		10.0		0.0			0 0 0			0 0 0			180 180 180 250			127 124 124 124			127 48 48 48			255	255	0	2.00		
// 5PM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
